Trade Date,Product Code,Product Type,Underlying Product Code,Put/Call,Strike Price,Contract Year,Contract Month,Contract Day,Settlement,Open Interest,Total Volume,Globex Open Price,Globex High Price,Globex Low Price,Globex Close Price,Delta,Implied Volatility,Last Trade Date
20170330,OG,O,GC,C,1480,2017,6,0,0.3,129,0,,,0.3,,0.00949,0.1827475,20170525
20170330,OG,O,GC,C,1485,2017,6,0,0.2,74,0,,,0.3,,0.00671,0.1770739,20170525
20170330,OG,O,GC,C,1490,2017,6,0,0.2,13,0,,,,,0.00661,0.180065,20170525
20170330,OG,O,GC,C,1495,2017,6,0,0.2,62,0,,,,,0.00652,0.18304,20170525
20170330,OG,O,GC,C,1500,2017,6,0,0.2,15190,1,,,,,0.00642,0.185999,20170525
20170330,OG,O,GC,C,1505,2017,6,0,0.2,50,3,0.3,0.3,0.3,,0.00633,0.1889423,20170525
20170330,OG,O,GC,C,1510,2017,6,0,0.2,28,0,,,,,0.00624,0.1918701,20170525
20170330,OG,O,GC,C,1515,2017,6,0,0.2,111,0,,,,,0.00616,0.1947827,20170525
20170330,OG,O,GC,C,1520,2017,6,0,0.2,67,0,,,,,0.00608,0.1976803,20170525
20170330,OG,O,GC,C,1525,2017,6,0,0.2,1517,60,0.2,0.2,0.2,,0.006,0.200563,20170525
20170330,OG,O,GC,C,1530,2017,6,0,0.2,41,0,,,0.2,,0.00592,0.2034312,20170525
20170330,OG,O,GC,C,1535,2017,6,0,0.2,8,0,,,0.2,,0.00585,0.2062849,20170525
20170330,OG,O,GC,C,1540,2017,6,0,0.2,75,0,,,0.2,,0.00577,0.2091245,20170525
20170330,OG,O,GC,C,1545,2017,6,0,0.2,77,0,,,,,0.0057,0.2119501,20170525
20170330,OG,O,GC,C,1550,2017,6,0,0.2,886,0,,,,,0.00564,0.2147618,20170525
20170330,OG,O,GC,C,1555,2017,6,0,0.2,22,0,,,,,0.00557,0.2175599,20170525
20170330,OG,O,GC,C,1560,2017,6,0,0.2,408,0,,,,,0.00551,0.2203445,20170525
20170330,OG,O,GC,C,1565,2017,6,0,0.2,56,0,,,,,0.00544,0.2231158,20170525
20170330,OG,O,GC,C,1570,2017,6,0,0.2,167,0,,,,,0.00538,0.225874,20170525
20170330,OG,O,GC,C,1575,2017,6,0,0.1,312,0,,,,,0.00298,0.2128028,20170525
20170330,OG,O,GC,C,1580,2017,6,0,0.1,18,0,,,,,0.00265,0.2128028,20170525
20170330,OG,O,GC,C,1590,2017,6,0,0.1,12,0,,,,,0.00209,0.2128028,20170525
20170330,OG,O,GC,C,1595,2017,6,0,0.1,41,0,,,,,0.00186,0.2128028,20170525
20170330,OG,O,GC,C,1600,2017,6,0,0.1,13729,24,0.1,0.1,0.1,,0.00165,0.2128028,20170525
20170330,OG,O,GC,C,1610,2017,6,0,0.1,25,0,,,,,0.00129,0.2128028,20170525
20170330,OG,O,GC,C,1615,2017,6,0,0.1,32,0,,,,,0.00114,0.2128028,20170525
20170330,OG,O,GC,C,1620,2017,6,0,0.1,68,0,,,,,0.00101,0.2128028,20170525
20170330,OG,O,GC,C,1625,2017,6,0,0.1,121,0,,,,,0.00089,0.2128028,20170525
20170330,OG,O,GC,C,1630,2017,6,0,0.1,938,0,,,,,0.00078,0.2128028,20170525
20170330,OG,O,GC,C,1640,2017,6,0,0.1,115,0,,,,,0.00061,0.2128028,20170525
20170330,OG,O,GC,C,1645,2017,6,0,0.1,32,0,,,,,0.00053,0.2128028,20170525
20170330,OG,O,GC,C,1650,2017,6,0,0.1,3692,0,,,,,0.00047,0.2128028,20170525
20170330,OG,O,GC,C,1655,2017,6,0,0.1,5,0,,,,,0.00041,0.2128028,20170525
20170330,OG,O,GC,C,1660,2017,6,0,0.1,36,0,,,,,0.00036,0.2128028,20170525
20170330,OG,O,GC,C,1670,2017,6,0,0.1,10,0,,,,,0.00028,0.2128028,20170525
20170330,OG,O,GC,C,1675,2017,6,0,0.1,1101,0,,,,,0.00024,0.2128028,20170525
20170330,OG,O,GC,C,1680,2017,6,0,0.1,43,0,,,,,0.00021,0.2128028,20170525
20170330,OG,O,GC,C,1690,2017,6,0,0.1,30,0,,,,,0.00016,0.2128028,20170525
20170330,OG,O,GC,C,1700,2017,6,0,0.1,6391,0,,,,,0.00012,0.2128028,20170525
20170330,OG,O,GC,C,1705,2017,6,0,0.1,31,0,,,,,0.00011,0.2128028,20170525
20170330,OG,O,GC,C,1715,2017,6,0,0.1,6,0,,,,,0.00008,0.2128028,20170525
20170330,OG,O,GC,C,1720,2017,6,0,0.1,32,0,,,,,0.00007,0.2128028,20170525
20170330,OG,O,GC,C,1725,2017,6,0,0.1,57,0,,,,,0.00006,0.2128028,20170525
20170330,OG,O,GC,C,1735,2017,6,0,0.1,38,0,,,,,0.00005,0.2128028,20170525
20170330,OG,O,GC,C,1740,2017,6,0,0.1,31,0,,,,,0.00004,0.2128028,20170525
20170330,OG,O,GC,C,1745,2017,6,0,0.1,62,0,,,,,0.00003,0.2128028,20170525
20170330,OG,O,GC,C,1750,2017,6,0,0.1,1482,0,,,,,0.00003,0.2128028,20170525
20170330,OG,O,GC,C,1775,2017,6,0,0.1,552,0,,,,,0.00001,0.2128028,20170525
20170330,OG,O,GC,C,1785,2017,6,0,0.1,31,0,,,,,0.00001,0.2128028,20170525
20170330,OG,O,GC,C,1795,2017,6,0,0.1,20,0,,,,,0.00001,0.2128028,20170525
20170330,OG,O,GC,C,1800,2017,6,0,0.1,17971,0,,,,,0.00001,0.2128028,20170525
20170330,OG,O,GC,C,1805,2017,6,0,0.1,1,0,,,,,0.00001,0.2128028,20170525
20170330,OG,O,GC,C,1825,2017,6,0,0.1,916,0,,,,,0,0.2128028,20170525
20170330,OG,O,GC,C,1845,2017,6,0,0.1,1,0,,,,,0,0.2128028,20170525
20170330,OG,O,GC,C,1850,2017,6,0,0.1,896,0,,,,,0,0.2128028,20170525
20170330,OG,O,GC,C,1860,2017,6,0,0.1,1,0,,,,,0,0.2128028,20170525
20170330,OG,O,GC,C,1865,2017,6,0,0.1,1,0,,,,,0,0.2128028,20170525
20170330,OG,O,GC,C,1875,2017,6,0,0.1,33,0,,,,,0,0.2128028,20170525
20170330,OG,O,GC,C,1900,2017,6,0,0.1,11326,0,,,,,0,0.2128028,20170525
20170330,OG,O,GC,C,1925,2017,6,0,0.1,66,0,,,,,0,0.2128028,20170525
20170330,OG,O,GC,C,1950,2017,6,0,0.1,90,0,,,,,0,0.2128028,20170525
20170330,OG,O,GC,C,1975,2017,6,0,0.1,16,0,,,,,0,0.2128028,20170525
20170330,OG,O,GC,C,2000,2017,6,0,0.1,1982,0,,,,,0,0.2128028,20170525
20170330,OG,O,GC,C,2050,2017,6,0,0.1,154,0,,,,,0,0.2128028,20170525
20170330,OG,O,GC,C,2100,2017,6,0,0.1,16040,0,,,,,0,0.2128028,20170525
20170330,OG,O,GC,C,2200,2017,6,0,0.1,12323,0,,,,,0,0.2128028,20170525
20170330,OG,O,GC,C,2300,2017,6,0,0.1,113,0,,,,,0,0.2128028,20170525
20170330,OG,O,GC,C,2400,2017,6,0,0.1,364,0,,,,,0,0.2128028,20170525
20170330,OG,O,GC,C,2450,2017,6,0,0.1,1,0,,,,,0,0.2128028,20170525
20170330,OG,O,GC,C,3070,2017,6,0,0.1,4575,0,,,,,0,0.2128028,20170525
20170330,OG,O,GC,C,3170,2017,6,0,0.1,3025,0,,,,,0,0.2128028,20170525
20170330,OG,O,GC,P,1000,2017,6,0,0.1,4160,0,,,,,0.0004,0.1703731,20170525
20170330,OG,O,GC,P,1005,2017,6,0,0.1,3,0,,,,,0.00052,0.1703731,20170525
20170330,OG,O,GC,P,1010,2017,6,0,0.1,17,0,,,,,0.00068,0.1703731,20170525
20170330,OG,O,GC,P,1015,2017,6,0,0.1,39,0,,,,,0.00087,0.1703731,20170525
20170330,OG,O,GC,P,1020,2017,6,0,0.1,63,1,0.2,0.2,0.1,,0.00112,0.1703731,20170525
20170330,OG,O,GC,P,1025,2017,6,0,0.1,1410,0,,,,,0.00143,0.1703731,20170525
20170330,OG,O,GC,P,1030,2017,6,0,0.1,123,0,,,,,0.00181,0.1703731,20170525
20170330,OG,O,GC,P,1035,2017,6,0,0.1,19,1,,,,,0.00227,0.1703731,20170525
20170330,OG,O,GC,P,1040,2017,6,0,0.1,67,0,,,,,0.00284,0.1703731,20170525
20170330,OG,O,GC,P,1045,2017,6,0,0.1,4,1,0.1,0.1,0.1,,0.00353,0.1703731,20170525
20170330,OG,O,GC,P,1050,2017,6,0,0.2,2424,0,,,,,0.00639,0.179679,20170525
20170330,OG,O,GC,P,1055,2017,6,0,0.2,102,0,,,,,0.00654,0.17527,20170525
20170330,OG,O,GC,P,1060,2017,6,0,0.2,168,0,,,,,0.0067,0.1708721,20170525
20170330,OG,O,GC,P,1065,2017,6,0,0.2,290,0,,,,,0.00687,0.166485,20170525
20170330,OG,O,GC,P,1070,2017,6,0,0.2,74,1,,,,,0.00704,0.1621082,20170525
20170330,OG,O,GC,P,1075,2017,6,0,0.2,2933,1,0.2,0.2,0.2,,0.00722,0.1577411,20170525
20170330,OG,O,GC,P,1080,2017,6,0,0.3,1643,0,,,,,0.01025,0.1615046,20170525
20170330,OG,O,GC,P,1085,2017,6,0,0.3,283,0,,,,,0.01052,0.1569705,20170525
20170330,OG,O,GC,P,1090,2017,6,0,0.3,262,3,0.3,0.3,0.3,,0.01081,0.1524442,20170525
20170330,OG,O,GC,P,1095,2017,6,0,0.3,270,23,,,,,0.01112,0.147925,20170525
20170330,OG,O,GC,P,1100,2017,6,0,0.4,4647,170,0.3,0.3,0.3,,0.01433,0.1492737,20170525
20170330,OG,O,GC,P,1105,2017,6,0,0.4,367,0,,,,,0.01475,0.144622,20170525
20170330,OG,O,GC,P,1110,2017,6,0,0.5,202,101,0.4,0.4,0.4,,0.01805,0.1446959,20170525
20170330,OG,O,GC,P,1115,2017,6,0,0.5,50,0,,,,,0.01861,0.1399312,20170525
20170330,OG,O,GC,P,1120,2017,6,0,0.6,160,0,,0.6,,,0.02204,0.1391084,20170525
20170330,OG,O,GC,P,1125,2017,6,0,0.7,2854,22,,0.7,,,0.02554,0.1376966,20170525
20170330,OG,O,GC,P,1130,2017,6,0,0.8,370,86,0.5,0.8,0.5,,0.02913,0.1358154,20170525
20170330,OG,O,GC,P,1135,2017,6,0,0.9,337,2,0.8,0.9,0.7,,0.03284,0.1335454,20170525
20170330,OG,O,GC,P,1140,2017,6,0,1,472,11,0.9,1,0.7,,0.03669,0.1309436,20170525
20170330,OG,O,GC,P,1145,2017,6,0,1.2,878,2,,1.2,,,0.04328,0.1302566,20170525
20170330,OG,O,GC,P,1150,2017,6,0,1.3,4469,223,1.1,1.4,1.1,,0.0475,0.1269443,20170525
20170330,OG,O,GC,P,1155,2017,6,0,1.5,234,105,1.3,1.6,1.3,,0.05446,0.1252453,20170525
20170330,OG,O,GC,P,1160,2017,6,0,1.8,1646,46,1.4,1.9,1.4,,0.06402,0.1246648,20170525
20170330,OG,O,GC,P,1165,2017,6,0,2.1,723,19,1.5,2.2,1.5,,0.07375,0.123363,20170525
20170330,OG,O,GC,P,1170,2017,6,0,2.4,232,96,1.7,2.6,1.7,,0.08375,0.1214679,20170525
20170330,OG,O,GC,P,1175,2017,6,0,2.8,3178,492,2.2,3,2.2,,0.09624,0.1202457,20170525
20170330,OG,O,GC,P,1180,2017,6,0,3.3,623,129,2.6,3.6,2.4,,0.11106,0.1194483,20170525
20170330,OG,O,GC,P,1185,2017,6,0,3.9,794,5,3,4.2,2.8,,0.12805,0.118887,20170525
20170330,OG,O,GC,P,1190,2017,6,0,4.5,1240,6,4.5,4.9,4.5,,0.14535,0.1175489,20170525
20170330,OG,O,GC,P,1195,2017,6,0,5.3,610,47,5,5.8,4.5,,0.16638,0.1171625,20170525
20170330,OG,O,GC,P,1200,2017,6,0,6.1,5636,305,4.7,6.7,4.7,,0.18774,0.1159518,20170525
20170330,OG,O,GC,P,1205,2017,6,0,7.1,927,209,6.9,7.9,6.2,,0.21237,0.1154124,20170525
20170330,OG,O,GC,P,1210,2017,6,0,8.3,1725,75,6.5,8.9,6.5,,0.23979,0.1153517,20170525
20170330,OG,O,GC,P,1215,2017,6,0,9.6,1289,86,8.5,10.3,8.3,,0.2685,0.1150175,20170525
20170330,OG,O,GC,P,1220,2017,6,0,11,1365,574,9,12,8.9,,0.29848,0.1144051,20170525
20170330,OG,O,GC,P,1225,2017,6,0,12.7,2461,706,10.3,13.6,10.3,,0.33114,0.1146233,20170525
20170330,OG,O,GC,P,1230,2017,6,0,14.4,1260,155,12,15.5,12,,0.36397,0.1139268,20170525
20170330,OG,O,GC,P,1235,2017,6,0,16.4,950,47,16.2,17.5,14.6,,0.39861,0.1139439,20170525
20170330,OG,O,GC,P,1240,2017,6,0,18.6,1844,23,18.6,19.7,16.6,,0.43398,0.1140872,20170525
20170330,OG,O,GC,P,1245,2017,6,0,21,78,2,21.2,22.2,20.9,,0.46966,0.1143432,20170525
20170330,OG,O,GC,P,1250,2017,6,0,23.5,2910,69,21,25,20.4,,0.50536,0.1142041,20170525
20170330,OG,O,GC,P,1255,2017,6,0,26.3,262,108,26.2,27.6,23.7,,0.54064,0.1146968,20170525
20170330,OG,O,GC,P,1260,2017,6,0,29.2,390,9,29.5,30.6,29.1,,0.57546,0.1148183,20170525
20170330,OG,O,GC,P,1265,2017,6,0,32.3,111,1,30.4,33.8,30.1,,0.60876,0.1156314,20170525
20170330,OG,O,GC,P,1270,2017,6,0,35.6,146,30,35.8,37.2,32.6,,0.6411,0.1161373,20170525
20170330,OG,O,GC,P,1275,2017,6,0,39.1,1007,0,,40.7,,,0.67251,0.1163517,20170525
20170330,OG,O,GC,P,1280,2017,6,0,42.7,265,0,,44.4,,,0.70101,0.1174523,20170525
20170330,OG,O,GC,P,1285,2017,6,0,46.5,2,0,,48.2,,,0.72914,0.1177807,20170525
20170330,OG,O,GC,P,1290,2017,6,0,50.4,950,0,,52.1,,,0.75475,0.1185619,20170525
20170330,OG,O,GC,P,1295,2017,6,0,54.4,2,0,,56.2,,,0.77741,0.119932,20170525
20170330,OG,O,GC,P,1300,2017,6,0,58.5,1427,15,,60.4,,,0.79965,0.1206268,20170525
20170330,OG,O,GC,P,1305,2017,6,0,62.8,8,0,,64.7,,,0.82013,0.1213469,20170525
20170330,OG,O,GC,P,1310,2017,6,0,67.1,510,0,,69,,,0.83874,0.1221664,20170525
20170330,OG,O,GC,P,1320,2017,6,0,75.9,1237,0,,77.9,,,0.86988,0.1244987,20170525
20170330,OG,O,GC,P,1325,2017,6,0,80.4,102,0,,82.5,,,0.88412,0.1252467,20170525
20170330,OG,O,GC,P,1330,2017,6,0,85,267,0,,87.1,,,0.89616,0.126456,20170525
20170330,OG,O,GC,P,1340,2017,6,0,94.3,399,0,,96.4,,,0.91751,0.1284513,20170525
20170330,OG,O,GC,P,1345,2017,6,0,99.1,150,0,,101.2,,,0.92455,0.1307131,20170525
20170330,OG,O,GC,P,1350,2017,6,0,103.8,1117,0,,106,,,0.93368,0.1311354,20170525
20170330,OG,O,GC,P,1360,2017,6,0,113.4,260,0,,115.6,,,0.94688,0.1336685,20170525
20170330,OG,O,GC,P,1370,2017,6,0,123.1,955,0,,125.3,,,0.9571,0.1364788,20170525
20170330,OG,O,GC,P,1375,2017,6,0,128,275,0,,130.2,,,0.96077,0.13847,20170525
20170330,OG,O,GC,P,1380,2017,6,0,132.9,278,0,,135.1,,,0.96433,0.1402027,20170525
20170330,OG,O,GC,P,1390,2017,6,0,142.7,728,0,,144.9,,,0.97122,0.1427673,20170525
20170330,OG,O,GC,P,1400,2017,6,0,152.5,750,0,,154.8,,,0.97516,0.1473259,20170525
20170330,OG,O,GC,P,1405,2017,6,0,157.5,3,0,,159.7,,,0.9784,0.1475159,20170525
20170330,OG,O,GC,P,1410,2017,6,0,162.4,152,0,,164.7,,,0.97887,0.151211,20170525
20170330,OG,O,GC,P,1440,2017,6,0,192.2,2,0,,194.5,,,0.98634,0.1631889,20170525
20170330,OG,O,GC,P,1600,2017,6,0,352,650,0,,,,,0.99835,0.2128028,20170525
20170330,OG,O,GC,P,2000,2017,6,0,752,1,0,,,,,1,0.2128028,20170525
20170330,OG,O,GC,P,2100,2017,6,0,852,2,0,,,,,1,0.2128028,20170525
20170330,OG,O,GC,P,675,2017,6,0,0.1,150,0,,,,,0,0.1703731,20170525
20170330,OG,O,GC,P,800,2017,6,0,0.1,5,0,,,,,0,0.1703731,20170525
20170330,OG,O,GC,P,825,2017,6,0,0.1,1,0,,,,,0,0.1703731,20170525
20170330,OG,O,GC,P,850,2017,6,0,0.1,960,0,,,,,0,0.1703731,20170525
20170330,OG,O,GC,P,860,2017,6,0,0.1,37,0,,,,,0,0.1703731,20170525
20170330,OG,O,GC,P,875,2017,6,0,0.1,700,0,,,,,0,0.1703731,20170525
20170330,OG,O,GC,P,890,2017,6,0,0.1,3,0,,,,,0,0.1703731,20170525
20170330,OG,O,GC,P,900,2017,6,0,0.1,2889,0,,,,,0,0.1703731,20170525
20170330,OG,O,GC,P,910,2017,6,0,0.1,11,0,,,,,0,0.1703731,20170525
20170330,OG,O,GC,P,920,2017,6,0,0.1,3,0,,,,,0,0.1703731,20170525
20170330,OG,O,GC,P,925,2017,6,0,0.1,711,0,,,,,0,0.1703731,20170525
20170330,OG,O,GC,P,950,2017,6,0,0.1,664,0,,,,,0.00002,0.1703731,20170525
20170330,OG,O,GC,P,955,2017,6,0,0.1,7,0,,,,,0.00003,0.1703731,20170525
20170330,OG,O,GC,P,960,2017,6,0,0.1,2,0,,,,,0.00004,0.1703731,20170525
20170330,OG,O,GC,P,965,2017,6,0,0.1,36,0,,,,,0.00005,0.1703731,20170525
20170330,OG,O,GC,P,970,2017,6,0,0.1,1,0,,,,,0.00007,0.1703731,20170525
20170330,OG,O,GC,P,975,2017,6,0,0.1,754,0,,,,,0.00009,0.1703731,20170525
20170330,OG,O,GC,P,980,2017,6,0,0.1,106,0,,,,,0.00013,0.1703731,20170525
20170330,OG,O,GC,P,985,2017,6,0,0.1,26,0,,,,,0.00017,0.1703731,20170525
20170330,OG,O,GC,P,990,2017,6,0,0.1,113,0,,,,,0.00023,0.1703731,20170525
20170330,OG,O,GC,C,1050,2017,7,0,201.6,2,0,,,199.3,,0.98884,0.1582339,20170627
20170330,OG,O,GC,C,1080,2017,7,0,171.9,1,0,,,169.7,,0.98027,0.1474566,20170627
20170330,OG,O,GC,C,1100,2017,7,0,152.3,4,0,,,150,,0.96949,0.1420563,20170627
20170330,OG,O,GC,C,1105,2017,7,0,147.4,2,0,,,145.1,,0.96664,0.1400617,20170627
20170330,OG,O,GC,C,1140,2017,7,0,113.8,365,0,,,111.6,,0.93049,0.1304604,20170627
20170330,OG,O,GC,C,1145,2017,7,0,109.1,21,0,,,106.9,,0.92303,0.1291006,20170627
20170330,OG,O,GC,C,1150,2017,7,0,104.5,58,0,,,102.3,,0.91538,0.1274024,20170627
20170330,OG,O,GC,C,1160,2017,7,0,95.3,1,0,,,93.1,,0.89472,0.1257974,20170627
20170330,OG,O,GC,C,1165,2017,7,0,90.8,100,0,,,88.7,,0.88337,0.1247669,20170627
20170330,OG,O,GC,C,1170,2017,7,0,86.4,81,0,,,84.3,,0.8718,0.1233243,20170627
20170330,OG,O,GC,C,1175,2017,7,0,82,150,0,,,79.9,,0.85857,0.1222274,20170627
20170330,OG,O,GC,C,1180,2017,7,0,77.7,260,0,,,75.7,,0.84254,0.1220469,20170627
20170330,OG,O,GC,C,1185,2017,7,0,73.5,2,0,,,71.5,,0.82755,0.1207044,20170627
20170330,OG,O,GC,C,1190,2017,7,0,69.4,672,0,,,67.5,,0.80995,0.1201371,20170627
20170330,OG,O,GC,C,1195,2017,7,0,65.4,26,0,,,63.5,,0.79109,0.1196288,20170627
20170330,OG,O,GC,C,1200,2017,7,0,61.5,97,0,,,59.7,,0.77105,0.1191406,20170627
20170330,OG,O,GC,C,1205,2017,7,0,57.7,10,0,,,55.9,,0.74992,0.1186416,20170627
20170330,OG,O,GC,C,1210,2017,7,0,54.1,374,0,,,52.3,,0.727,0.1185907,20170627
20170330,OG,O,GC,C,1215,2017,7,0,50.6,858,0,,,48.9,,0.70395,0.1179825,20170627
20170330,OG,O,GC,C,1220,2017,7,0,47.2,72,0,,,45.5,,0.67943,0.1177538,20170627
20170330,OG,O,GC,C,1225,2017,7,0,43.9,278,0,,,42.3,,0.65376,0.1178501,20170627
20170330,OG,O,GC,C,1230,2017,7,0,40.8,83,0,,,39.3,,0.628,0.1173823,20170627
20170330,OG,O,GC,C,1235,2017,7,0,37.8,37,0,,,36.3,,0.60109,0.1176262,20170627
20170330,OG,O,GC,C,1240,2017,7,0,35,108,0,,,33.6,,0.57415,0.1173051,20170627
20170330,OG,O,GC,C,1245,2017,7,0,32.3,634,0,,,31,,0.54677,0.1172482,20170627
20170330,OG,O,GC,C,1250,2017,7,0,29.8,2507,5,30.8,32.9,28.6,,0.51926,0.1174451,20170627
20170330,OG,O,GC,C,1255,2017,7,0,27.4,121,6,28.4,30.6,26.3,,0.49182,0.1174932,20170627
20170330,OG,O,GC,C,1260,2017,7,0,25.2,130,9,26.2,28.2,24.2,,0.46468,0.1178017,20170627
20170330,OG,O,GC,C,1265,2017,7,0,23.1,114,10,25,26.1,22.2,,0.43785,0.1179755,20170627
20170330,OG,O,GC,C,1270,2017,7,0,21.2,107,4,21.2,24,20.3,,0.41175,0.118436,20170627
20170330,OG,O,GC,C,1275,2017,7,0,19.4,665,267,20.9,20.9,18.6,,0.38622,0.118791,20170627
20170330,OG,O,GC,C,1280,2017,7,0,17.8,11,1,19.4,20.4,17,,0.36186,0.1194822,20170627
20170330,OG,O,GC,C,1285,2017,7,0,16.3,53,0,,,15.5,,0.33832,0.1201146,20170627
20170330,OG,O,GC,C,1290,2017,7,0,14.9,71,1,14.5,14.5,14.2,,0.31566,0.1207079,20170627
20170330,OG,O,GC,C,1295,2017,7,0,13.6,146,1,13.6,13.6,12.9,,0.29394,0.1212838,20170627
20170330,OG,O,GC,C,1300,2017,7,0,12.4,1029,123,14,14,11.8,,0.27323,0.1218668,20170627
20170330,OG,O,GC,C,1305,2017,7,0,11.3,71,16,11,11,10.8,,0.25361,0.1224847,20170627
20170330,OG,O,GC,C,1310,2017,7,0,10.4,46,0,,,9.9,,0.23615,0.1236917,20170627
20170330,OG,O,GC,C,1315,2017,7,0,9.5,407,3,9.2,9.2,9,,0.21899,0.1245057,20170627
20170330,OG,O,GC,C,1320,2017,7,0,8.6,24,0,,,8.2,,0.20201,0.1249039,20170627
20170330,OG,O,GC,C,1325,2017,7,0,7.9,379,6,8.6,8.6,7.5,,0.18752,0.126048,20170627
20170330,OG,O,GC,C,1330,2017,7,0,7.2,769,0,,,6.9,,0.17326,0.1268299,20170627
20170330,OG,O,GC,C,1335,2017,7,0,6.6,62,13,7.4,8,6.3,,0.16047,0.1278806,20170627
20170330,OG,O,GC,C,1340,2017,7,0,6.1,156,14,6.8,7.3,5.8,,0.14924,0.1292723,20170627
20170330,OG,O,GC,C,1345,2017,7,0,5.6,53,2,5.3,5.3,5.3,,0.13822,0.1303626,20170627
20170330,OG,O,GC,C,1350,2017,7,0,5.1,2986,111,5,5,4.8,,0.12737,0.1311299,20170627
20170330,OG,O,GC,C,1355,2017,7,0,4.7,58,0,,,4.5,,0.11815,0.1323558,20170627
20170330,OG,O,GC,C,1360,2017,7,0,4.3,1098,3,4.6,4.6,4.2,,0.10907,0.1332944,20170627
20170330,OG,O,GC,C,1365,2017,7,0,4,53,0,,,3.8,,0.10171,0.1348231,20170627
20170330,OG,O,GC,C,1370,2017,7,0,3.7,14,1,3.8,3.9,3.6,,0.0945,0.1361186,20170627
20170330,OG,O,GC,C,1375,2017,7,0,3.4,1022,25,3.5,3.5,3.3,,0.08742,0.1371643,20170627
20170330,OG,O,GC,C,1380,2017,7,0,3.1,117,0,,,3,,0.08045,0.1379384,20170627
20170330,OG,O,GC,C,1385,2017,7,0,2.9,5,3,3.3,3.6,2.8,,0.07527,0.1395429,20170627
20170330,OG,O,GC,C,1390,2017,7,0,2.7,61,22,3,3.3,2.6,,0.0702,0.1409585,20170627
20170330,OG,O,GC,C,1395,2017,7,0,2.5,292,0,,,2.4,,0.06523,0.1421722,20170627
20170330,OG,O,GC,C,1400,2017,7,0,2.3,518,1,2.2,2.2,2.2,,0.06035,0.1431678,20170627
20170330,OG,O,GC,C,1405,2017,7,0,2.1,65,0,,,2.1,,0.05552,0.1439246,20170627
20170330,OG,O,GC,C,1410,2017,7,0,2,10,0,,,1.9,,0.0526,0.1459126,20170627
20170330,OG,O,GC,C,1415,2017,7,0,1.8,2,0,,,1.8,,0.0479,0.1462212,20170627
20170330,OG,O,GC,C,1420,2017,7,0,1.7,291,1,,,1.7,,0.04512,0.1479017,20170627
20170330,OG,O,GC,C,1425,2017,7,0,1.6,821,55,1.6,1.6,1.6,,0.04241,0.1494509,20170627
20170330,OG,O,GC,C,1430,2017,7,0,1.5,17,0,,,1.5,,0.03975,0.1508609,20170627
20170330,OG,O,GC,C,1435,2017,7,0,1.4,85,0,,,1.4,,0.03713,0.152122,20170627
20170330,OG,O,GC,C,1440,2017,7,0,1.3,140,0,,,1.3,,0.03457,0.1532228,20170627
20170330,OG,O,GC,C,1445,2017,7,0,1.2,153,0,,,1.2,,0.03203,0.1541489,20170627
20170330,OG,O,GC,C,1450,2017,7,0,1.1,317,0,,,1.1,,0.02953,0.1548824,20170627
20170330,OG,O,GC,C,1455,2017,7,0,1,18,0,,,1.1,,0.02705,0.1554006,20170627
20170330,OG,O,GC,C,1460,2017,7,0,1,12,4,,,1,,0.02661,0.1583157,20170627
20170330,OG,O,GC,C,1465,2017,7,0,0.9,6,0,,,0.9,,0.02419,0.1585357,20170627
20170330,OG,O,GC,C,1475,2017,7,0,0.8,68,0,,,0.9,,0.02145,0.1612593,20170627
20170330,OG,O,GC,C,1480,2017,7,0,0.8,63,0,,,0.8,,0.02113,0.1640305,20170627
20170330,OG,O,GC,C,1485,2017,7,0,0.7,32,0,,,0.8,,0.01879,0.1635139,20170627
20170330,OG,O,GC,C,1490,2017,7,0,0.7,28,0,,,0.7,,0.01852,0.1662123,20170627
20170330,OG,O,GC,C,1500,2017,7,0,0.6,368,0,,,0.6,,0.01598,0.1678403,20170627
20170330,OG,O,GC,C,1510,2017,7,0,0.6,22,0,,,0.6,,0.01556,0.1730436,20170627
20170330,OG,O,GC,C,1525,2017,7,0,0.5,222,0,,,0.5,,0.01297,0.1763434,20170627
20170330,OG,O,GC,C,1530,2017,7,0,0.5,12,0,,,0.5,,0.01281,0.1788349,20170627
20170330,OG,O,GC,C,1540,2017,7,0,0.4,6,0,,,0.5,,0.01046,0.1785756,20170627
20170330,OG,O,GC,C,1550,2017,7,0,0.4,68,0,,,0.4,,0.01022,0.1833625,20170627
20170330,OG,O,GC,C,1570,2017,7,0,0.3,75,0,,,0.4,,0.00775,0.186215,20170627
20170330,OG,O,GC,C,1575,2017,7,0,0.3,18,0,,,0.4,,0.00766,0.1884824,20170627
20170330,OG,O,GC,C,1600,2017,7,0,0.3,162,0,,,0.3,,0.00728,0.1996592,20170627
20170330,OG,O,GC,C,1625,2017,7,0,0.2,167,0,,,,,0.00497,0.2013435,20170627
20170330,OG,O,GC,C,1650,2017,7,0,0.2,288,20,0.2,0.2,0.2,,0.00475,0.211657,20170627
20170330,OG,O,GC,C,1675,2017,7,0,0.2,75,0,,,,,0.00456,0.2217536,20170627
20170330,OG,O,GC,C,1700,2017,7,0,0.2,244,88,0.2,0.2,0.2,,0.00438,0.2316438,20170627
20170330,OG,O,GC,C,1725,2017,7,0,0.1,65,0,,,,,0.00235,0.2255357,20170627
